user_id,day,typing_speed,key_press_duration,correction_rate,screen_time,night_usage,unlock_count,movement_intensity,acceleration_variance,task_accuracy,task_completion_time,speed_variance,risk_stage
user_0166,23,52.26,126.41,3.98,3.86,0.18,40,1.0,0.0749,94.38,18.03,0.1359,0
user_0166,24,52.07,126.59,3.93,3.85,0.19,39,1.01,0.0735,94.66,17.96,0.1359,0
user_0166,25,52.2,126.38,4.01,3.85,0.19,39,0.99,0.0741,94.28,18.1,0.1347,0
user_0166,26,52.08,126.7,4.07,3.89,0.19,40,1.01,0.0708,94.53,18.03,0.1341,0
user_0166,27,52.04,126.88,3.99,3.88,0.19,39,1.0,0.0772,94.48,18.01,0.1357,0
user_0166,28,52.07,126.41,4.02,3.86,0.18,40,0.99,0.0746,94.21,17.93,0.1371,0
user_0166,29,52.29,126.34,3.92,3.89,0.17,40,1.0,0.0732,94.41,17.99,0.1353,0
user_0166,30,51.82,127.2,4.04,3.91,0.19,40,1.0,0.0746,94.69,17.98,0.1346,0
user_0166,31,52.35,126.5,4.1,3.84,0.17,39,1.0,0.072,94.57,17.9,0.1367,0
user_0166,32,52.18,126.57,4.03,3.89,0.17,40,1.0,0.075,94.5,17.96,0.1359,0
user_0166,33,51.96,126.17,3.94,3.88,0.19,39,1.0,0.0757,94.65,17.95,0.1346,0
user_0166,34,52.13,126.48,3.95,3.89,0.2,39,0.99,0.0745,94.38,18.03,0.1356,0
user_0166,35,52.03,126.28,3.95,3.91,0.18,40,0.99,0.0738,94.57,18.16,0.1361,0
user_0166,36,52.13,126.32,4.0,3.86,0.18,39,1.0,0.0753,94.36,18.07,0.1366,0
user_0166,37,52.11,126.48,4.05,3.91,0.17,39,1.0,0.0741,94.59,17.87,0.1357,0
user_0166,38,52.19,126.28,4.11,3.88,0.18,39,1.01,0.0733,94.49,17.97,0.1359,0
user_0166,39,52.11,126.32,4.1,3.89,0.19,39,1.0,0.0728,94.55,18.04,0.1348,0
user_0166,40,52.18,126.5,4.07,3.87,0.19,40,1.0,0.0733,94.57,18.12,0.1363,0
user_0166,41,51.98,125.92,3.86,3.84,0.18,40,0.99,0.0745,94.47,18.04,0.1365,0
user_0166,42,52.2,126.3,3.92,3.87,0.16,40,1.01,0.0736,94.45,17.97,0.1349,0
user_0166,43,52.18,126.69,4.14,3.91,0.19,40,1.0,0.0733,94.57,18.1,0.1354,0
user_0166,44,52.11,126.18,3.94,3.87,0.19,39,1.0,0.0732,94.46,17.9,0.1348,0
user_0166,45,52.23,126.28,4.0,3.88,0.19,39,1.0,0.0752,94.27,17.93,0.1362,0
user_0166,46,51.96,126.31,4.18,3.9,0.19,39,1.0,0.0759,94.56,18.13,0.1354,0
user_0166,47,52.09,126.09,4.04,3.89,0.18,39,0.99,0.0722,94.44,17.97,0.1345,0
user_0166,48,51.89,126.52,4.12,3.91,0.19,39,1.0,0.0745,94.51,17.83,0.1364,0
user_0166,49,52.08,126.43,3.94,3.89,0.18,40,1.0,0.0731,94.56,18.05,0.1372,0
user_0166,50,52.18,126.91,4.03,3.88,0.18,40,0.99,0.0742,94.36,17.89,0.1359,0
user_0166,51,52.11,126.19,4.16,3.86,0.18,39,1.0,0.0751,94.51,17.97,0.1372,0
user_0166,52,51.98,126.46,4.07,3.89,0.19,39,1.01,0.074,94.51,17.9,0.1359,0
user_0166,53,52.01,125.79,4.04,3.89,0.2,40,1.0,0.0755,94.41,17.88,0.1351,0
user_0166,54,51.99,126.68,3.95,3.87,0.2,40,1.0,0.0751,94.48,17.98,0.1366,0
user_0166,55,52.22,126.45,3.98,3.85,0.18,40,1.0,0.0735,94.54,17.91,0.1354,0
user_0166,56,52.33,126.58,4.17,3.88,0.2,39,1.01,0.0725,94.5,18.09,0.1331,0
user_0166,57,52.04,126.33,4.04,3.87,0.17,40,0.99,0.0765,94.37,17.96,0.1347,0
user_0166,58,52.14,126.18,3.86,3.87,0.17,40,0.99,0.0718,94.4,18.06,0.1352,0
user_0166,59,52.46,126.82,4.09,3.88,0.18,40,1.0,0.0744,94.46,17.95,0.1355,0
user_0167,0,59.04,124.88,4.03,3.03,0.24,39,1.0,0.0906,95.17,17.99,0.1206,0
user_0167,1,58.57,125.17,3.9,2.98,0.25,39,1.0,0.0894,95.2,18.06,0.1205,0
user_0167,2,59.14,125.38,4.07,2.96,0.24,39,1.0,0.0897,95.31,17.99,0.1206,0
user_0167,3,59.07,125.34,3.99,2.99,0.26,39,1.0,0.0891,95.25,18.06,0.1203,0
user_0167,4,58.9,124.89,4.06,3.02,0.22,40,0.99,0.092,95.36,18.14,0.1194,0
user_0167,5,58.8,125.74,3.99,2.97,0.23,39,1.0,0.0919,95.13,17.99,0.12,0
user_0167,6,58.7,124.92,3.99,3.01,0.23,39,1.0,0.0929,95.35,18.15,0.1208,0
user_0167,7,59.04,124.87,3.81,3.01,0.24,39,1.0,0.0898,95.35,18.01,0.1208,0
user_0167,8,58.71,124.84,3.85,3.0,0.24,40,1.0,0.0874,95.27,18.1,0.121,0
user_0167,9,58.78,125.1,4.03,2.99,0.23,39,1.0,0.089,95.47,18.0,0.1195,0
user_0167,10,59.03,125.35,4.05,2.95,0.24,40,1.0,0.0918,95.43,18.08,0.12,0
user_0167,11,59.14,125.6,4.08,2.97,0.23,39,1.0,0.0898,95.29,18.03,0.1212,0
user_0167,12,59.14,125.27,3.94,3.01,0.23,39,1.01,0.0897,95.4,17.88,0.1207,0
user_0167,13,59.18,124.94,4.04,2.97,0.23,40,0.99,0.0913,95.19,18.01,0.1201,0
user_0167,14,58.98,125.25,4.0,2.99,0.25,40,1.0,0.0886,95.2,18.05,0.1188,0
user_0167,15,58.71,125.02,3.95,2.96,0.24,39,1.0,0.0894,95.35,17.9,0.122,0
user_0167,16,58.67,125.27,4.03,3.0,0.22,39,1.0,0.0896,95.34,17.95,0.1206,0
user_0167,17,58.64,125.56,4.12,3.02,0.25,39,1.0,0.09,95.28,17.95,0.1202,0
user_0167,18,58.75,124.93,4.03,3.0,0.23,40,1.01,0.0905,95.34,17.83,0.1197,0
user_0167,19,58.86,125.41,4.01,3.01,0.23,39,1.0,0.0916,95.22,17.98,0.1194,0
user_0167,20,58.63,125.31,3.91,2.98,0.23,39,1.01,0.0878,95.5,18.0,0.1206,0
user_0167,21,58.66,125.55,3.99,2.97,0.23,39,0.99,0.0891,95.18,18.1,0.1203,0
user_0167,22,59.09,124.86,3.93,2.99,0.23,39,1.0,0.0894,95.06,17.93,0.1212,0
user_0167,23,58.88,125.2,4.04,2.97,0.22,39,1.0,0.0906,95.39,17.94,0.1211,0
user_0167,24,59.03,125.11,4.02,3.0,0.25,39,1.0,0.0927,95.5,18.03,0.1201,0
user_0167,25,58.83,125.09,3.88,2.94,0.25,39,1.0,0.0907,95.37,17.96,0.1177,0
user_0167,26,58.7,125.75,4.11,3.04,0.24,39,1.0,0.0897,95.44,17.97,0.1232,0
user_0167,27,58.99,125.62,3.88,3.04,0.24,39,1.0,0.0885,95.32,17.9,0.1212,0
user_0167,28,58.84,125.22,3.92,3.0,0.24,39,1.0,0.092,95.29,17.96,0.121,0
user_0167,29,58.92,125.29,3.95,3.0,0.25,40,1.0,0.0933,95.19,17.97,0.1191,0
user_0167,30,58.92,125.02,3.98,3.01,0.23,40,0.99,0.0908,95.32,18.11,0.1209,0
user_0167,31,58.76,125.33,3.94,3.0,0.25,39,1.0,0.0904,95.23,17.93,0.1209,0
user_0167,32,58.85,125.3,4.05,2.99,0.23,39,1.0,0.0911,95.14,17.86,0.1192,0
user_0167,33,58.84,125.09,3.87,2.95,0.24,40,1.01,0.0915,95.26,18.0,0.12,0
user_0167,34,58.93,125.23,3.97,3.03,0.23,40,0.99,0.0912,95.11,18.19,0.1192,0
user_0167,35,58.91,125.5,3.92,2.99,0.24,40,1.01,0.0911,95.14,17.95,0.1199,0
user_0167,36,59.08,124.92,3.98,3.02,0.24,39,0.99,0.0898,95.33,17.92,0.1182,0
user_0167,37,58.74,125.58,4.03,3.01,0.25,40,1.01,0.0905,95.25,18.05,0.1212,0
user_0167,38,58.76,125.38,4.01,2.99,0.24,40,1.01,0.0911,95.1,17.91,0.1217,0
user_0167,39,58.71,124.95,3.96,2.97,0.24,40,1.0,0.0898,95.23,17.97,0.1212,0
user_0167,40,58.82,125.36,3.99,2.97,0.25,39,1.0,0.0915,95.32,18.03,0.12,0
user_0167,41,58.91,125.26,3.96,2.97,0.24,40,1.0,0.0914,95.16,18.04,0.1203,0
user_0167,42,58.94,125.37,3.94,2.99,0.24,39,1.01,0.0892,95.3,17.79,0.121,0
user_0167,43,58.8,125.16,3.93,2.97,0.24,40,1.0,0.0918,95.16,18.02,0.1195,0
user_0167,44,58.72,125.1,4.0,2.98,0.24,39,1.01,0.0909,95.23,17.97,0.1185,0
user_0167,45,58.66,125.22,4.02,2.95,0.23,40,0.99,0.0919,95.31,17.96,0.1201,0
user_0167,46,58.76,125.06,4.11,3.03,0.24,40,1.0,0.0922,95.47,17.94,0.1187,0
user_0167,47,59.02,125.44,4.1,2.99,0.22,39,1.01,0.0904,95.19,17.81,0.1204,0
user_0167,48,58.9,124.96,3.93,2.97,0.24,40,1.0,0.093,95.28,17.92,0.1213,0
user_0167,49,58.96,125.6,4.03,3.05,0.24,40,1.0,0.092,95.27,18.07,0.1214,0
user_0167,50,58.9,125.44,4.11,2.96,0.24,39,1.0,0.0919,95.09,17.91,0.1187,0
user_0167,51,59.02,125.39,4.09,3.01,0.23,39,1.0,0.0927,95.33,18.1,0.1207,0
user_0167,52,58.81,125.04,4.04,3.02,0.24,39,1.0,0.0897,95.1,18.16,0.1191,0
user_0167,53,59.08,125.61,4.03,2.96,0.25,39,1.0,0.0902,95.24,18.02,0.1183,0
user_0167,54,58.79,125.04,4.04,3.0,0.24,40,1.0,0.0901,95.31,18.02,0.1189,0
user_0167,55,59.03,124.91,3.9,2.96,0.24,40,1.01,0.0892,95.27,17.88,0.1193,0
user_0167,56,59.18,125.21,4.09,3.01,0.23,39,1.0,0.0903,95.37,17.97,0.1208,0
user_0167,57,58.79,125.27,3.93,2.94,0.23,40,1.01,0.0903,95.32,17.97,0.1195,0
user_0167,58,59.06,125.59,4.11,3.01,0.24,39,0.99,0.0934,95.13,18.0,0.1183,0
user_0167,59,59.05,125.36,4.1,2.99,0.25,40,1.01,0.0911,95.38,18.2,0.1191,0
user_0168,0,54.17,127.6,3.95,4.21,0.34,40,1.0,0.1129,94.62,18.18,0.0728,0
user_0168,1,53.82,127.13,3.97,4.22,0.33,40,1.0,0.1142,94.3,18.0,0.0729,0
user_0168,2,54.11,127.29,4.03,4.19,0.32,39,1.0,0.1151,94.59,17.73,0.0722,0
user_0168,3,54.23,127.4,4.03,4.2,0.32,40,1.0,0.1126,94.5,17.88,0.0725,0
user_0168,4,54.13,127.33,3.99,4.19,0.32,39,1.0,0.1151,94.4,17.93,0.0721,0
user_0168,5,54.35,127.25,3.89,4.21,0.33,39,1.0,0.1113,94.5,18.12,0.0733,0
user_0168,6,54.25,127.94,3.96,4.19,0.32,40,1.0,0.1141,94.47,17.92,0.0718,0
user_0168,7,54.06,127.15,3.85,4.21,0.33,40,1.0,0.112,94.66,18.07,0.0726,0
user_0168,8,54.2,127.1,3.98,4.22,0.32,39,1.0,0.1155,94.66,17.93,0.0744,0
user_0168,9,54.06,127.44,3.98,4.22,0.31,40,1.0,0.1117,94.4,17.91,0.0716,0
user_0168,10,54.32,127.17,3.94,4.21,0.34,39,1.0,0.1151,94.57,18.04,0.0743,0
user_0168,11,54.18,127.67,3.92,4.15,0.33,40,1.0,0.1134,94.4,17.95,0.0728,0
user_0168,12,54.26,128.13,3.95,4.19,0.33,40,1.0,0.1098,94.56,17.81,0.0733,0
user_0168,13,53.65,127.66,4.01,4.22,0.31,40,1.0,0.1131,94.32,18.08,0.0726,0
user_0168,14,44.43,151.6,9.31,6.04,1.4,61,0.82,0.2556,85.47,24.04,0.1923,1
user_0168,15,44.51,151.8,9.36,6.04,1.41,61,0.82,0.257,85.43,24.11,0.1909,1
user_0168,16,44.26,151.7,9.26,6.07,1.41,62,0.82,0.2558,85.42,23.75,0.1935,1
user_0168,17,44.62,151.87,9.33,6.01,1.42,61,0.82,0.2575,85.43,24.0,0.1933,1
user_0168,18,44.53,151.24,9.31,6.0,1.41,61,0.81,0.2562,85.41,24.13,0.1904,1
user_0168,19,44.47,151.51,9.32,6.0,1.4,61,0.82,0.2565,85.57,23.95,0.1916,1
user_0168,20,44.7,151.76,9.42,6.01,1.42,61,0.82,0.2575,85.42,24.0,0.1916,2
user_0168,21,44.55,151.18,9.47,5.99,1.41,61,0.82,0.2574,85.52,23.94,0.1925,2
user_0168,22,44.75,151.28,9.31,5.98,1.44,61,0.82,0.258,85.45,23.92,0.1937,2
user_0168,23,44.39,151.35,9.44,5.96,1.41,61,0.81,0.2584,85.43,24.13,0.1926,2
user_0168,24,44.39,151.33,9.4,5.99,1.4,61,0.82,0.256,85.59,24.0,0.193,2
user_0168,25,44.6,151.56,9.38,6.01,1.4,61,0.82,0.2566,85.52,24.11,0.1928,2
user_0168,26,44.48,151.29,9.42,5.98,1.4,61,0.82,0.2559,85.34,24.13,0.1932,2
user_0168,27,44.39,151.41,9.48,6.01,1.41,61,0.82,0.2577,85.5,23.9,0.1928,2
user_0168,28,44.46,151.42,9.42,6.02,1.41,61,0.82,0.2554,85.38,24.02,0.1942,2
user_0168,29,44.59,151.59,9.48,5.99,1.43,61,0.82,0.2566,85.37,24.05,0.194,2
user_0168,30,44.73,151.93,9.21,6.01,1.41,61,0.82,0.2577,85.58,24.05,0.1927,2
user_0168,31,44.56,151.5,9.3,6.0,1.41,61,0.82,0.2577,85.51,24.04,0.1919,2
user_0168,32,44.17,151.5,9.38,5.98,1.41,61,0.83,0.2549,85.46,23.97,0.1911,2
user_0168,33,44.33,151.55,9.57,5.97,1.38,61,0.82,0.2567,85.49,24.08,0.1915,2
user_0168,34,44.35,151.84,9.45,5.97,1.41,61,0.82,0.2577,85.58,23.92,0.1922,2
user_0168,35,44.39,151.3,9.39,6.01,1.4,61,0.82,0.2568,85.6,23.99,0.1915,2
user_0168,36,50.16,137.23,6.12,5.0,0.77,49,0.92,0.1755,90.76,20.5,0.1225,1
user_0168,37,50.04,137.37,6.2,4.97,0.78,48,0.93,0.1736,90.72,20.41,0.1224,1
user_0168,38,50.27,137.14,6.28,4.95,0.77,49,0.92,0.1719,90.66,20.7,0.1247,1
user_0168,39,50.03,137.4,6.25,4.93,0.78,49,0.93,0.1718,90.66,20.48,0.1233,1
user_0168,40,50.08,137.44,6.14,4.98,0.77,48,0.93,0.1745,90.71,20.47,0.1222,1
user_0168,41,50.12,137.74,6.15,4.97,0.77,49,0.92,0.1714,90.68,20.53,0.1229,1
user_0168,42,50.09,137.35,6.34,4.92,0.8,49,0.92,0.1731,90.77,20.29,0.124,1
user_0168,43,50.37,137.45,6.4,4.95,0.77,48,0.92,0.1716,90.68,20.45,0.1229,1
user_0168,44,50.2,137.61,6.28,4.95,0.78,49,0.93,0.172,90.85,20.56,0.1224,1
user_0168,45,50.12,137.22,6.3,4.96,0.79,49,0.92,0.1747,90.82,20.55,0.1213,1
user_0168,46,50.29,137.52,6.22,4.95,0.79,48,0.93,0.174,90.77,20.47,0.1248,1
user_0168,47,50.04,137.87,6.27,5.01,0.77,48,0.92,0.1718,90.71,20.52,0.1218,1
user_0168,48,50.3,137.45,6.32,4.95,0.77,48,0.92,0.1764,90.74,20.47,0.1213,1
user_0168,49,50.12,136.99,6.3,4.93,0.79,49,0.92,0.1742,90.9,20.7,0.1235,1
user_0168,50,50.23,137.37,6.31,4.92,0.79,49,0.92,0.1719,90.71,20.6,0.1226,1
user_0168,51,50.27,137.46,6.38,4.97,0.77,48,0.93,0.1739,90.82,20.63,0.1222,1
user_0168,52,50.27,137.45,6.26,5.0,0.78,48,0.92,0.1748,90.75,20.49,0.1227,1
user_0168,53,50.13,137.67,6.21,4.97,0.78,49,0.92,0.1749,90.86,20.33,0.1228,1
user_0168,54,50.0,137.42,6.26,4.96,0.78,48,0.93,0.1714,90.71,20.49,0.1217,1
user_0168,55,49.88,137.51,6.19,4.92,0.79,48,0.92,0.175,90.64,20.46,0.1213,1
user_0168,56,50.23,137.39,6.26,4.95,0.76,48,0.93,0.1739,90.6,20.53,0.1237,1
user_0168,57,50.16,137.46,6.23,4.98,0.77,49,0.93,0.1745,90.68,20.45,0.1227,1
user_0168,58,50.35,136.93,6.19,4.93,0.79,48,0.93,0.1729,90.72,20.46,0.1219,1
user_0168,59,50.03,137.53,6.17,4.98,0.79,49,0.92,0.1729,90.7,20.4,0.1228,1
user_0169,0,51.86,131.0,3.92,4.54,0.14,39,1.0,0.1253,96.22,17.94,0.1278,0
user_0169,1,51.73,130.77,4.14,4.6,0.14,40,1.0,0.1209,96.27,17.97,0.129,0
user_0169,2,51.93,130.91,4.16,4.61,0.13,40,1.01,0.1243,96.12,17.98,0.1277,0
user_0169,3,51.8,130.98,3.98,4.53,0.15,40,1.0,0.1239,95.96,17.85,0.1272,0
user_0169,4,51.8,131.04,3.93,4.57,0.14,39,1.0,0.1229,96.26,17.94,0.1279,0
user_0169,5,51.62,130.43,4.03,4.55,0.14,39,1.01,0.1243,95.9,18.01,0.1307,0
user_0169,6,51.75,130.81,4.05,4.56,0.14,40,0.99,0.1256,96.16,17.92,0.1289,0
user_0169,7,51.9,130.93,4.11,4.62,0.13,40,1.0,0.1257,96.1,18.1,0.1285,0
user_0169,8,52.13,130.95,3.93,4.6,0.13,39,1.0,0.125,95.99,18.08,0.1277,0
user_0169,9,51.9,130.95,4.03,4.55,0.12,40,1.01,0.1233,96.24,18.05,0.1277,0
user_0169,10,51.73,131.06,4.12,4.59,0.14,40,1.0,0.1234,96.09,18.02,0.1282,0
user_0169,11,51.81,130.9,3.92,4.56,0.14,40,1.0,0.123,96.16,18.01,0.1289,0
user_0169,12,51.79,131.21,4.06,4.55,0.14,40,1.0,0.1253,96.1,17.94,0.1286,0
user_0169,13,51.56,131.16,4.03,4.59,0.13,40,1.01,0.1241,96.11,18.06,0.1286,0
user_0169,14,51.28,131.02,4.08,4.57,0.12,39,1.0,0.127,96.07,17.95,0.1292,0
user_0169,15,51.73,130.6,3.94,4.6,0.13,40,1.01,0.1265,96.0,17.88,0.126,0
user_0169,16,51.72,130.42,4.03,4.62,0.14,39,1.01,0.1235,96.02,17.99,0.1273,0
user_0169,17,51.77,131.21,4.0,4.55,0.14,40,1.0,0.1241,96.17,17.97,0.1285,0
user_0169,18,51.81,130.54,3.91,4.58,0.14,40,0.99,0.1221,96.04,18.06,0.1272,0
user_0169,19,51.83,131.15,4.06,4.64,0.13,39,1.0,0.1258,96.16,17.84,0.1296,0
user_0169,20,51.54,130.85,4.04,4.57,0.14,39,1.0,0.1224,96.21,17.99,0.1278,0
user_0169,21,51.85,130.61,3.99,4.55,0.13,39,1.0,0.1236,96.02,18.07,0.1279,0
user_0169,22,51.66,131.04,4.0,4.58,0.15,39,1.0,0.121,96.02,18.01,0.128,0
user_0169,23,51.66,130.55,3.96,4.57,0.14,40,0.99,0.1248,95.99,18.07,0.1292,0
user_0169,24,51.87,131.07,3.83,4.57,0.14,40,1.0,0.1252,96.06,17.96,0.1297,0
user_0169,25,51.85,130.89,4.02,4.59,0.14,40,0.99,0.1225,96.17,17.93,0.1279,0
user_0169,26,51.84,130.94,4.01,4.57,0.15,40,1.0,0.128,95.99,18.05,0.1283,0
user_0169,27,51.83,131.01,4.21,4.59,0.14,39,1.0,0.1251,96.02,18.07,0.128,0
user_0169,28,51.68,130.52,4.1,4.57,0.13,40,1.0,0.1268,96.09,18.12,0.1291,0
user_0169,29,51.89,130.82,3.92,4.6,0.12,39,1.0,0.1239,95.93,17.98,0.128,0
user_0169,30,51.72,130.98,3.82,4.6,0.15,39,1.0,0.1239,96.1,18.08,0.127,0
user_0169,31,51.7,130.72,4.1,4.58,0.13,40,1.0,0.1234,95.89,18.13,0.1286,0
user_0169,32,51.71,131.51,4.04,4.56,0.15,39,1.0,0.1243,96.09,17.96,0.13,0
user_0169,33,51.74,130.84,3.92,4.58,0.12,39,1.0,0.1246,96.08,17.99,0.1274,0
user_0169,34,51.31,130.95,3.86,4.55,0.14,40,1.0,0.1234,96.02,18.01,0.1282,0
user_0169,35,51.78,130.68,3.96,4.59,0.14,40,1.0,0.1274,96.19,17.96,0.1301,0
user_0169,36,51.9,131.36,4.05,4.56,0.14,39,1.0,0.1221,96.09,18.04,0.1293,0
user_0169,37,51.92,130.84,3.96,4.56,0.13,39,1.0,0.1215,95.9,17.86,0.128,0
user_0169,38,51.86,131.03,3.93,4.6,0.15,40,1.0,0.1243,96.15,18.0,0.1283,0
user_0169,39,51.83,130.89,3.96,4.59,0.14,39,1.0,0.123,96.05,18.13,0.1287,0
user_0169,40,51.75,131.45,3.87,4.57,0.14,39,0.99,0.1259,96.21,17.94,0.1304,0
user_0169,41,51.41,130.97,3.92,4.58,0.14,39,0.99,0.1245,96.05,18.02,0.1267,0
user_0169,42,51.98,130.76,4.03,4.59,0.14,39,0.99,0.1269,96.17,18.17,0.1282,0
user_0169,43,51.9,130.7,4.03,4.58,0.14,39,1.01,0.1229,96.01,18.0,0.1289,0
user_0169,44,51.86,131.26,4.13,4.6,0.14,39,0.99,0.1221,95.95,18.06,0.1268,0
user_0169,45,51.98,130.94,3.91,4.62,0.15,40,1.0,0.1252,95.87,17.93,0.1276,0
user_0169,46,51.51,130.9,4.02,4.56,0.13,39,0.99,0.1252,96.15,18.08,0.1281,0
user_0169,47,51.63,130.85,4.06,4.59,0.12,40,1.0,0.1238,96.05,17.92,0.1291,0
user_0169,48,51.81,131.2,3.9,4.58,0.15,39,1.01,0.1245,96.16,17.95,0.1295,0
user_0169,49,51.86,130.7,4.06,4.61,0.15,39,1.0,0.1277,96.09,17.8,0.1288,0
user_0169,50,51.92,131.28,3.95,4.55,0.15,39,1.0,0.123,96.08,17.94,0.1265,0
user_0169,51,51.67,130.76,3.87,4.57,0.12,39,1.0,0.1252,95.9,18.09,0.1299,0
user_0169,52,51.85,131.34,4.03,4.58,0.13,40,0.99,0.1253,96.21,18.05,0.1263,0
user_0169,53,51.73,131.16,3.97,4.6,0.12,39,1.0,0.1211,96.17,17.92,0.1285,0
user_0169,54,51.96,130.95,3.94,4.56,0.14,39,1.0,0.1244,96.01,17.8,0.1284,0
user_0169,55,51.86,130.7,4.02,4.57,0.12,39,0.99,0.1246,96.12,18.28,0.1295,0
user_0169,56,51.96,130.5,4.02,4.59,0.13,39,1.0,0.1216,96.02,18.05,0.1285,0
user_0169,57,51.82,130.88,3.94,4.57,0.11,39,1.0,0.1242,96.17,17.96,0.1302,0
user_0169,58,51.75,131.26,4.07,4.59,0.15,40,1.0,0.1241,96.1,18.16,0.1287,0
user_0169,59,52.01,131.03,3.95,4.54,0.14,39,1.0,0.1246,96.01,17.91,0.1277,0
user_0170,0,51.34,105.24,4.04,1.94,0.08,40,1.0,0.1004,97.93,17.81,0.1277,0
user_0170,1,51.58,105.61,3.96,1.96,0.08,40,0.99,0.1028,98.0,18.0,0.1271,0
user_0170,2,51.53,105.46,4.14,1.96,0.09,39,1.0,0.1042,97.96,18.06,0.1273,0
user_0170,3,51.5,105.17,3.96,1.96,0.08,40,1.0,0.1022,97.98,17.92,0.1269,0
user_0170,4,51.2,105.69,3.96,1.93,0.07,40,1.0,0.1036,97.99,18.07,0.1278,0
user_0170,5,51.42,105.15,4.0,1.93,0.07,40,1.0,0.1032,98.06,18.02,0.1252,0
user_0170,6,51.29,105.72,3.99,1.95,0.08,40,1.0,0.1043,98.0,18.01,0.1271,0
user_0170,7,51.46,105.32,3.98,1.98,0.08,39,1.01,0.1012,98.04,18.12,0.1287,0
user_0170,8,51.42,105.54,4.07,1.95,0.06,40,1.0,0.1026,97.94,18.0,0.1273,0
user_0170,9,51.59,105.32,4.04,1.94,0.05,39,1.01,0.1016,98.05,18.21,0.128,0
user_0170,10,51.35,105.53,4.1,1.95,0.08,39,1.0,0.1038,97.93,17.9,0.1272,0
user_0170,11,51.13,105.49,3.89,1.94,0.09,39,0.99,0.1027,98.12,18.04,0.128,0
user_0170,12,51.3,105.41,4.02,1.97,0.07,40,1.0,0.1013,98.02,18.02,0.127,0
user_0170,13,51.18,105.41,3.92,1.96,0.08,40,0.99,0.1029,97.94,17.85,0.1289,0
user_0170,14,41.78,129.24,9.41,3.76,1.15,61,0.82,0.2445,88.82,23.9,0.2463,1
user_0170,15,41.79,129.81,9.43,3.74,1.15,61,0.82,0.2466,89.23,23.94,0.2477,1
user_0170,16,41.75,129.21,9.38,3.73,1.17,61,0.81,0.2481,89.15,24.13,0.2475,1
user_0170,17,41.71,129.57,9.41,3.77,1.14,61,0.82,0.2482,89.0,24.06,0.2484,1
user_0170,18,41.77,129.67,9.45,3.74,1.14,62,0.82,0.2485,89.16,23.91,0.2458,1
user_0170,19,41.75,129.45,9.33,3.69,1.16,61,0.83,0.2477,89.07,24.0,0.2459,1
user_0170,20,41.91,129.77,9.42,3.7,1.16,60,0.81,0.2474,88.99,24.1,0.2466,2
user_0170,21,41.62,129.23,9.3,3.78,1.16,61,0.81,0.2458,88.89,24.01,0.2478,2
user_0170,22,41.59,129.15,9.38,3.73,1.15,61,0.82,0.2467,89.04,24.02,0.2464,2
user_0170,23,41.74,129.4,9.34,3.77,1.15,61,0.82,0.2465,88.86,23.94,0.2457,2
user_0170,24,41.83,129.13,9.47,3.77,1.15,61,0.82,0.2455,89.03,23.95,0.247,2
user_0170,25,41.67,129.81,9.45,3.74,1.16,61,0.81,0.2474,89.15,24.07,0.2475,2
user_0170,26,41.91,129.59,9.39,3.76,1.15,61,0.82,0.2462,89.11,24.21,0.2458,2
user_0170,27,41.54,129.91,9.57,3.74,1.15,61,0.83,0.2473,89.05,23.85,0.2465,2
user_0170,28,41.61,129.48,9.48,3.77,1.15,61,0.82,0.2458,89.13,24.01,0.2481,2
user_0170,29,41.87,129.76,9.46,3.74,1.15,61,0.82,0.2464,89.11,24.15,0.2463,2
user_0170,30,41.81,129.69,9.35,3.74,1.16,61,0.83,0.2466,89.14,24.2,0.2473,2
user_0170,31,41.74,129.2,9.44,3.74,1.14,61,0.83,0.2453,89.17,24.17,0.2486,2
user_0170,32,41.61,129.71,9.47,3.74,1.16,61,0.82,0.2481,88.91,24.09,0.2469,2
user_0170,33,41.74,129.58,9.39,3.71,1.16,61,0.83,0.2456,89.22,24.09,0.2472,2
user_0170,34,41.63,129.56,9.4,3.75,1.15,61,0.83,0.246,89.22,24.19,0.247,2
user_0170,35,41.73,129.12,9.33,3.77,1.15,61,0.82,0.2469,89.29,23.93,0.2467,2
user_0170,36,47.37,115.74,6.23,2.72,0.52,49,0.93,0.1646,94.36,20.51,0.1783,1
user_0170,37,47.07,115.06,6.37,2.73,0.51,49,0.93,0.1663,94.24,20.37,0.1779,1
user_0170,38,47.34,115.2,6.19,2.71,0.52,48,0.93,0.1633,94.3,20.59,0.1786,1
user_0170,39,47.34,114.68,6.24,2.74,0.54,49,0.92,0.1619,94.33,20.31,0.1782,1
user_0170,40,47.38,115.21,6.2,2.67,0.52,48,0.92,0.1634,94.27,20.39,0.177,1
user_0170,41,47.22,115.32,6.23,2.72,0.52,49,0.93,0.1634,94.22,20.35,0.176,1
user_0170,42,47.42,115.68,6.39,2.74,0.51,49,0.93,0.1607,94.23,20.37,0.1779,1
user_0170,43,47.45,115.28,6.25,2.73,0.55,49,0.93,0.1655,94.34,20.45,0.1756,1
user_0170,44,47.44,115.25,6.21,2.7,0.53,48,0.92,0.1627,94.31,20.51,0.1767,1
user_0170,45,47.19,115.53,6.2,2.7,0.5,49,0.92,0.1594,94.47,20.55,0.1758,1
